Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,120,FB,,,760,013860903701,17.6,28,70.4,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3ed,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,120,FB,,,760,021521203257,12.8,28,67.7,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3ee,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,300,FB,,,760,013860903701,17.6,28,70.4,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3ef,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,300,FB,,,760,021521203257,12.8,28,67.7,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3f0,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,300,FB,,,760,021521203257,13.7,28,65.47,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3f1,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686926897,ROD BR 381,ANATEL: Stº ANTÔNIO DO AMPARO,MG,3149903,200KM7W,GSM,,,958.75,913.75,50,FB,,,760,009350401705,13.6,25,93.3,0,V,55,004300400545,68,-21.0374,-45.0258,G,2022-11-11,2005-09-12,,f4c462a8054ef701,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686926897,ROD BR 381,ANATEL: Stº ANTÔNIO DO AMPARO,MG,3149903,200KM7W,GSM,,,958.75,913.75,210,FB,,,760,009350401705,13.6,25,93.3,0,V,55,004300400545,68,-21.0374,-45.0258,G,2022-11-11,2005-09-12,,f4c462a8054ef702,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,1875,1780,60,FB,,,760,056001603518,16.1,25,74,17.7,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,f578f5f865e66d2d,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,1875,1780,320,FB,,,760,056001603518,16.1,25,74,17.7,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,f578f5f865e66d2e,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,1875,1780,210,FB,,,760,056001603518,16.1,25,74,17.7,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,f578f5f865e66d2f,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,75242022,568694899,SERRA DOS PIMENTAS,,MG,3149903,5M00G7W,LTE,,,2152.5,1962.5,60,FB,,,760,056001603518,16.1,25,74,5,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,f578f5f865e66d30,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,75242022,568694899,SERRA DOS PIMENTAS,,MG,3149903,5M00G7W,LTE,,,2152.5,1962.5,320,FB,,,760,056001603518,16.1,25,74,5,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,f578f5f865e66d31,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,75242022,568694899,SERRA DOS PIMENTAS,,MG,3149903,5M00G7W,LTE,,,2152.5,1962.5,210,FB,,,760,056001603518,16.1,25,74,10,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,f578f5f865e66d32,2023-04-29,,
LIC-LIC-01,CLARO S.A.,50418766738,019,16552021,1014086113,ROD BR 381,,MG,3149903,29M6D7W,,,,5945.2,6197.24,71,FX,,,655,007180700324,34.5,60,2.8,-0.13,V,82,029112003903,0.603,-21.0374,-45.0258,C,2022-12-05,2022-08-05,517159,22a7d24828c59f0c,2039-11-28,,
LIC-LIC-01,CLARO S.A.,50418766738,019,16552021,1014086113,ROD BR 381,,MG,3149903,29M6D7W,,,,5945.2,6197.24,71,FX,,,655,007180700324,34.5,60,2.8,-0.13,H,82,029112003903,0.603,-21.0374,-45.0258,C,2022-12-05,2022-08-05,517159,22a7d24828c59f0e,2039-11-28,,
LIC-LIC-01,CLARO S.A.,50418766738,019,16552021,1014086113,ROD BR 381,,MG,3149903,29M6D7W,,,,5974.85,6226.89,71,FX,,,655,007180700324,34.5,60,2.8,-0.13,V,82,029112003903,0.603,-21.0374,-45.0258,C,2022-12-05,2022-08-05,517159,22a7d24828c59f10,2039-11-28,,
LIC-LIC-01,CLARO S.A.,50418766738,019,16552021,1014086113,ROD BR 381,,MG,3149903,29M6D7W,,,,5974.85,6226.89,71,FX,,,655,007180700324,34.5,60,2.8,-0.13,H,82,029112003903,0.603,-21.0374,-45.0258,C,2022-12-05,2022-08-05,517159,22a7d24828c59f12,2039-11-28,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,1003402,ROD BR 381 KM 620                   . ,,MG,3149903,16K0F3E,,,,169.45,164.85,25,FX,,,809,023983XXX00412,16.8,18,30,0,H,9.5,040193XXX00005,10,-21.166667,-45.128889,A,2006-01-06,1999-12-28,194,c48182489cf431eb,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,1172549,MRO PROXIMO DA LOCALIDADE           . ,,MG,3149903,7M00M7W,,,,18997.5,18657.5,318.7,FX,,,655,005030301593,38.8,65,1.9,7.2,V,29,030298XXX00545,0.03,-21.048611,-45.015833,C,2006-01-06,1999-12-28,1856,c48182489cf4320d,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,679415300,MORRO PROXIMO A LOCALIDADE          . MACH. PERDOES  ,,MG,3149903,500KD1W,,,,1507.625,1442.125,208.1,FX,,,655,006640200670,23,27,11.8,0.2,V,28,005670301958,0.2,-21.012222,-45.085556,B,2006-01-06,2002-10-08,837,c48182489cf434ac,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,1007114,AVENIDA GETULIO VARGAS S/N CENTRO,,MG,3149903,18K0F3E,,,,412,428.45,355.6,FX,,,809,051383XXX00412,23.1,27,14,0.7,H,25,040093XXX00005,10,-21.091033,-45.090889,A,2009-06-01,1999-06-15,2485,c48182489cf70db3,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,1007114,AVENIDA GETULIO VARGAS S/N CENTRO,,MG,3149903,16K0F3E,,,,164.85,169.45,205,FX,,,809,023983XXX00412,16.8,18,30,0,H,25,040193XXX00005,10,-21.091033,-45.090889,A,2009-06-01,1999-06-15,194,c48182489cf70db4,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,1173065,MORRO PROXIMO DA IGREJA MATRIZ - MACHADOS S/N CENTRO,,MG,3149903,18K0F3E,,,,428.45,412,175.6,FX,,,809,051383XXX00412,23.1,27,14,-0.7,H,16,040093XXX00005,10,-21.013336,-45.097225,A,2009-06-01,1999-06-15,2485,c48182489cf70db5,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,1004565,FAZ SANTA CLARA S/N ZONA RURAL,,MG,3149903,18K0F3E,,,,469.8,459.8,28.2,FX,,,817,000600300670,14.1,26,35,0,H,8,040093XXX00005,10,-21.044444,-44.976667,A,2006-01-06,1999-12-28,1262,c48182489d003b07,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,1004565,FAZ SANTA CLARA S/N ZONA RURAL,,MG,3149903,250KF8W,,,,423.55,407.1,186.9,FX,,,817,051583XXX00412,17,30,26,0,H,15,005595XXX00005,10,-21.044444,-44.976667,A,2006-01-06,1999-12-28,298,c48182489d003b08,2025-12-31,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,2160,1970,60,FB,,,760,056001603518,16.1,25,74,2,X,50,040952002519,60,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5f1ad5f8dcf12d66,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,2160,1970,140,FB,,,760,056001603518,16.1,25,74,2,X,50,040952002519,60,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5f1ad5f8dcf12d67,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,2160,1970,240,FB,,,760,056001603518,16.1,25,74,2,X,50,040952002519,60,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5f1ad5f8dcf12d68,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,110062022,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,2152.5,1962.5,60,FB,,,760,056001603518,16.1,25,74,2,X,50,040952002519,40,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5f1ad5f8dcf12d69,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,110062022,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,2152.5,1962.5,140,FB,,,760,056001603518,16.1,25,74,2,X,50,040952002519,40,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5f1ad5f8dcf12d6a,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,110062022,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,2152.5,1962.5,240,FB,,,760,056001603518,16.1,25,74,2,X,50,040952002519,40,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5f1ad5f8dcf12d6b,2023-04-29,,
LIC-LIC-01,CLARO S.A.,50418766738,019,38172022,1014086113,ROD BR 381,SANTO ANTÔNIO DO AMPARO,MG,3149903,56M0D7W,,,,12779,13045,213,FX,,,655,068021910264,41.9,68,1.3,-0.93,H,36,009341903903,0.2884,-21.0374,-45.0258,C,2022-10-18,2022-08-05,501422,8713d5f8b7cf92a9,2039-11-28,,
LIC-LIC-01,CLARO S.A.,50418766738,019,38172022,1014086113,ROD BR 381,SANTO ANTÔNIO DO AMPARO,MG,3149903,56M0D7W,,,,12779,13045,213,FX,,,655,068021910264,41.9,68,1.3,-0.93,V,36,009341903903,0.2884,-21.0374,-45.0258,C,2022-10-18,2022-08-05,501422,8713d5f8b7cf92ab,2039-11-28,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,686926897,ROD BR 381,ANATEL: Stº ANTÔNIO DO AMPARO,MG,3149903,10M0G7W,LTE,,,798,743,50,FB,,,760,005152003257,13.8,21,70,-1,X,55,079372003257,60,-21.0374,-45.0258,G,2022-11-11,2005-09-12,,5f1ad5f8eb2aa093,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,686926897,ROD BR 381,ANATEL: Stº ANTÔNIO DO AMPARO,MG,3149903,10M0G7W,LTE,,,798,743,140,FB,,,760,005152003257,13.8,21,70,-1,X,55,079372003257,60,-21.0374,-45.0258,G,2022-11-11,2005-09-12,,5f1ad5f8eb2aa094,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,686926897,ROD BR 381,ANATEL: Stº ANTÔNIO DO AMPARO,MG,3149903,10M0G7W,LTE,,,798,743,210,FB,,,760,005152003257,13.8,21,70,-1,X,55,079372003257,60,-21.0374,-45.0258,G,2022-11-11,2005-09-12,,5f1ad5f8eb2aa095,2026-06-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,110062022,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,2152.5,1962.5,75,FB,,,760,056001603518,16.1,25,74,9,X,50,040952002519,60,-21.1025,-45.09083,G,2022-12-13,2018-08-22,,e64695f8eb9f4082,2023-04-20,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,110062022,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,2152.5,1962.5,195,FB,,,760,056001603518,16.1,25,74,10,X,50,040952002519,60,-21.1025,-45.09083,G,2022-12-13,2018-08-22,,e64695f8eb9f4083,2023-04-20,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,110062022,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,2152.5,1962.5,315,FB,,,760,056001603518,16.1,25,74,9,X,50,040952002519,60,-21.1025,-45.09083,G,2022-12-13,2018-08-22,,e64695f8eb9f4084,2023-04-20,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014695470,BR 381,"SERRA DOS PIMENTAS, PROXIMO AO KM 658",MG,3149903,40M0D7W,,,,6500,6840,299,FX,,,655,017970905344,44,70,1,-1.88,V,65,042131303257,1.36,-21.037331,-45.025639,C,2023-02-13,2023-02-13,,ab6725f82e7adb8b,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014695470,BR 381,"SERRA DOS PIMENTAS, PROXIMO AO KM 658",MG,3149903,40M0D7W,,,,6540,6880,299,FX,,,655,017970905344,44,70,1,-1.88,X,65,042131303257,1.36,-21.037331,-45.025639,C,2023-02-13,2023-02-13,,ab6725f82e7adb8c,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014695470,BR 381,"SERRA DOS PIMENTAS, PROXIMO AO KM 658",MG,3149903,40M0D7W,,,,6700,7040,299,FX,,,655,017970905344,44,70,1,-1.88,H,65,042131303257,1.36,-21.037331,-45.025639,C,2023-02-13,2023-02-13,,ab6725f82e7adb8d,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014695470,BR 381,"SERRA DOS PIMENTAS, PROXIMO AO KM 658",MG,3149903,40M0D7W,,,,6740,7080,299,FX,,,655,017970905344,44,70,1,-1.88,X,65,042131303257,1.36,-21.037331,-45.025639,C,2023-02-13,2023-02-13,,ab6725f82e7adb8e,2039-02-08,,
LIC-LIC-01,MINASNET TELECOMUNICACOES LTDA,50409654949,046,60242012,697964698,Rua Otavio Pereira de Guimarães 56  Nossa Senhora de Lourdes,,MG,3149903,55M0D7W--,,,,17.8375,19.3975,156.0,FX,,,655,027250905344,38.1,66.0,2.10,4.62,H,25.0,024710901882,120.000,-21.09935,-45.08193333333333,E,2012-10-30,2012-10-30,1,63fdf02cf2ac6,2027-10-30,,
LIC-LIC-01,MINASNET TELECOMUNICACOES LTDA,50409654949,046,95392014,697964701,Zona Rural s/n  Zona Rural,,MG,3149903,55M0D7W--,,,,19.3975,17.8375,336.0,FX,,,655,027250905344,38.1,66.0,2.10,-4.62,H,13.0,024710901882,120.000,-21.1093,-45.07718333333333,E,2014-12-17,2012-10-30,1,63fdf1ae86045,2027-10-30,,
LIC-LIC-01,MINASNET TELECOMUNICACOES LTDA,50409654949,046,95392014,697964701,Zona Rural s/n  Zona Rural,,MG,3149903,28M0D7W--,,,,7470,7624,33.7,FX,,,655,009400500324,30.0,50.0,3.76,1.15,V,10.0,013570901882,483.000,-21.1093,-45.07718333333333,E,2014-12-17,2012-10-30,2,63fdf1ae872a6,2027-10-30,,
LIC-LIC-01,MINASNET TELECOMUNICACOES LTDA,50409654949,046,15792019,1008269147,SERRA RETIRO s/n  ZONA RURAL,,MG,3149903,40M0D7W--,,,,6540,6880,36.0,FX,,,655,007170700324,35.7,58.0,2.50,-.02,X,18.0,020760901882,.400,-21.036961111111,-45.0258555555555,E,2019-03-23,2019-03-23,10,63fdf1ae8a54f,2027-10-30,,
LIC-LIC-01,MINASNET TELECOMUNICACOES LTDA,50409654949,046,95392014,697964701,Zona Rural s/n  Zona Rural,,MG,3149903,29M6D7W--,,,,11.115,11.645,228.9,FX,,,655,013181105344,33.0,59.0,3.44,.58,V,7.0,010290801882,229.000,-21.1093,-45.07718333333333,E,2014-12-17,2012-10-30,4,63fdf2c807a69,2027-10-30,,
LIC-LIC-01,MINASNET TELECOMUNICACOES LTDA,50409654949,046,95392014,697964701,Zona Rural s/n  Zona Rural,,MG,3149903,28M0D7W--,,,,8440,8321,164.3,FX,,,655,007870701705,28.9,57.0,5.48,.70,X,8.0,013580901882,471.000,-21.1093,-45.07718333333333,E,2014-12-17,2012-10-30,5,63fdf2c808a19,2027-10-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014732589,SERRA DOS PIMENTAS BR 381,PROXIMO AO KM 658,MG,3149903,56M0D7W,,,,14585,15005,134,FX,,,655,012581001882,32.1,52,3.8,0.003,V,80,009341903903,0.5,-21.037331,-45.025639,C,2023-02-28,2023-02-28,,a6ad45f82e89d180,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014733518,SERRA DOS PIMENTAS,PROXIMO AO KM 658,MG,3149903,56M0D7W,,,,14753,15173,225,FX,,,655,012581001882,32.1,52,3.8,-0.003,H,80,009341903903,0.5,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f82ed60eed,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014733518,SERRA DOS PIMENTAS,PROXIMO AO KM 658,MG,3149903,56M0D7W,,,,14865,15285,225,FX,,,655,012581001882,32.1,52,3.8,-0.003,V,80,009341903903,0.5,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f82ed60eee,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014733526,AVENIDA CARMEM TEIXEIRA MAIA,,MG,3149903,56M0D7W,,,,15173,14753,45,FX,,,655,012581001882,32.1,52,3.8,0.003,H,50,009341903903,0.5,-21.091778,-45.084081,C,2023-03-03,2023-03-03,,a6ad45f82ed60eef,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014733526,AVENIDA CARMEM TEIXEIRA MAIA,,MG,3149903,56M0D7W,,,,15285,14865,45,FX,,,655,012581001882,32.1,52,3.8,0.003,V,50,009341903903,0.5,-21.091778,-45.084081,C,2023-03-03,2023-03-03,,a6ad45f82ed60ef0,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741332,RODOVIA BR 381,SERRA DOS PIMENTAS - PROXIMO AO KM 658,MG,3149903,29M6D7W,,,,8088.67,7777.35,223,FX,,,655,007921005344,43.8,70,1.2,-0.12,V,16,036481101914,0.142,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f8391d5e2f,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741332,RODOVIA BR 381,SERRA DOS PIMENTAS - PROXIMO AO KM 658,MG,3149903,29M6D7W,,,,8147.97,7836.65,223,FX,,,655,007921005344,43.8,70,1.2,-0.12,V,16,036481101914,0.142,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f8391d5e30,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741332,RODOVIA BR 381,SERRA DOS PIMENTAS - PROXIMO AO KM 658,MG,3149903,29M6D7W,,,,8207.27,7895.95,223,FX,,,655,007921005344,43.8,70,1.2,-0.12,V,16,036481101914,0.142,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f8391d5e31,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741332,RODOVIA BR 381,SERRA DOS PIMENTAS - PROXIMO AO KM 658,MG,3149903,29M6D7W,,,,8266.57,7955.25,223,FX,,,655,007921005344,43.8,70,1.2,-0.12,V,16,036481101914,0.142,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f8391d5e32,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741626,BR 381,PROXIMO AO KM 658 - SERRA DOS PIMENTAS,MG,3149903,29M6D7W,,,,7747.7,8059.02,223,FX,,,655,007921005344,37.4,63,2.2,-0.2,H,16,018721503257,1.12,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f83d3458d2,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741626,BR 381,PROXIMO AO KM 658 - SERRA DOS PIMENTAS,MG,3149903,29M6D7W,,,,7777.35,8088.67,223,FX,,,655,007921005344,37.4,63,2.2,-0.2,V,16,018721503257,1.12,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f83d3458d3,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741626,BR 381,PROXIMO AO KM 658 - SERRA DOS PIMENTAS,MG,3149903,29M6D7W,,,,7836.65,8147.97,223,FX,,,655,007921005344,37.4,63,2.2,-0.2,V,16,018721503257,1.12,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f83d3458d4,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741626,BR 381,PROXIMO AO KM 658 - SERRA DOS PIMENTAS,MG,3149903,29M6D7W,,,,7895.95,8207.27,223,FX,,,655,007921005344,37.4,63,2.2,-0.2,V,16,018721503257,1.12,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f83d3458d5,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741626,BR 381,PROXIMO AO KM 658 - SERRA DOS PIMENTAS,MG,3149903,29M6D7W,,,,7925.6,8236.92,223,FX,,,655,007921005344,37.4,63,2.2,-0.2,H,16,018721503257,1.12,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f83d3458d6,2039-02-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,68862019,1014741626,BR 381,PROXIMO AO KM 658 - SERRA DOS PIMENTAS,MG,3149903,29M6D7W,,,,7955.25,8266.57,223,FX,,,655,007921005344,37.4,63,2.2,-0.2,V,16,018721503257,1.12,-21.037331,-45.025639,C,2023-03-03,2023-03-03,,a6ad45f83d3458d7,2039-02-08,,
LIC-LIC-01,TIM S A,50417425295,019,73162022,1014707398,RODOVIA BR 381  KM 658  S/N CENTRO,,MG,3149903,28M0D7W,,,,7498,7652,53.5,FX,,,655,7870701705,37.3,63,2.2,-0.4,H,65,039071400192,0.398,-21.037583,-45.026306,C,2023-02-16,2023-02-16,4302,305645f88f935f8f,2032-08-31,,
