Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,687462401,RUA CAPITÃO VICENTE RIBEIRO,,MG,3144607,5M00G9W,WCDMA,,,2160,1970,250,FB,Greenfield,não,760,056001603518,15.4,25,75,4,X,55,039201301882,88.1,-21.20861,-45.19722,G,2022-12-22,2021-06-15,,5c2cfdad35e38,2023-04-20,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,5M00G7W,LTE,,,793,783,330.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,029361602519,40.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5c2cfdad9b84e,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,5M00G7W,LTE,,,793,783,60.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,029361602519,40.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5c2cfdad9df9d,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,5M00G7W,LTE,,,793,783,120.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,029361602519,40.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5c2cfdad9e597,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,10M0G7W,LTE,,,1880,1870,330.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,006091702519,60.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5ca24d93127cb,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,10M0G7W,LTE,,,1880,1870,60.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,006091702519,60.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5ca24d9313765,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,10M0G7W,LTE,,,1880,1870,120.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,006091702519,60.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5ca24d9313d3d,2023-04-29,,
LIC-LIC-01,CLARO S.A.,50409307637,010,19592020,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,5M00G7W,LTE,,,1842.5,1747.5,310,FB,Greenfield,sim,760,024731703257,13.86,25,68.89,2,x,50,083071803257,80,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f1695f100,2035-04-19,,
LIC-LIC-01,CLARO S.A.,50409307637,010,35332011,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,5M00G7W,LTE,,,1862.5,1767.5,310,FB,Greenfield,sim,760,024731703257,13.86,25,68.89,2,x,50,083071803257,80,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f1695fbd0,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,19592020,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,5M00G7W,LTE,,,1842.5,1747.5,90,FB,Greenfield,sim,760,024731703257,13.86,25,68.89,1,x,50,083071803257,80,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f16960147,2035-04-19,,
LIC-LIC-01,CLARO S.A.,50409307637,010,35332011,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,5M00G7W,LTE,,,1862.5,1767.5,90,FB,Greenfield,sim,760,024731703257,13.86,25,68.89,1,x,50,083071803257,80,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f169606f4,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,19592020,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,5M00G7W,LTE,,,1842.5,1747.5,180,FB,Greenfield,sim,760,024731703257,13.86,25,68.89,1,x,50,083071803257,80,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f16960c8c,2035-04-19,,
LIC-LIC-01,CLARO S.A.,50409307637,010,35332011,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,5M00G7W,LTE,,,1862.5,1767.5,180,FB,Greenfield,sim,760,024731703257,13.86,25,68.89,1,x,50,083071803257,80,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f1696123f,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,10M0G7W,LTE,,,798,743,310,FB,Greenfield,sim,760,024731703257,14.83,22,70.26,2,x,50,079372003257,60,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f169617ef,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,10M0G7W,LTE,,,798,743,90,FB,Greenfield,sim,760,024731703257,14.83,22,70.26,1,x,50,079372003257,60,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f16961ddc,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,687532132,R CAPITÃO FRANCISCO LIMA,,MG,3144607,10M0G7W,LTE,,,798,743,180,FB,Greenfield,sim,760,024731703257,14.83,22,70.26,1,x,50,079372003257,60,-21.2346,-45.2391,G,2021-05-19,2005-10-11,,5ce6f16962423,2029-12-08,,
LIC-LIC-01,OI MÓVEL S.A. - EM RECUPERAÇÃO JUDICIAL,50011385235,053,22292009,690995113,MORRO ALTO DA SERRA S/N ZONA RURAL,,MG,3144607,7M00G7W,,,,15068,14648,123.9,FX,,,655,6200502715,37.1,60,2.2,-0.9,V,22.3,001430202115,0.1,-21.208225,-45.197528,C,2016-04-29 11:28:23.687,2009-05-11,508,265b3f0811f6757e,2031-03-12,,
LIC-LIC-01,CLARO S.A.,50404065333,053,50372015,696059681,RUA CAPITAO FRANCISCO LIMA 591 CENTRO,,MG,3144607,29M6D7W,,,,5945.2,6197.24,273.8,FX,,,655,30791200324,38.8,65,1.8,0.4,H,40,011871605199,1,-21.2346,-45.2391,E,2019-03-22 11:04:04.207,2011-11-17,1252,265b3f0811fc47b1,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50404065333,053,50372015,696059681,RUA CAPITAO FRANCISCO LIMA 591 CENTRO,,MG,3144607,29M6D7W,,,,5974.85,6226.89,273.8,FX,,,655,30791200324,38.8,65,1.8,0.4,V,40,011871605199,1,-21.2346,-45.2391,E,2019-03-22 11:04:04.207,2011-11-17,1252,265b3f0811fc47b2,2029-12-08,,
LIC-LIC-01,TIM S/A ,50409428698,010,97812014,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,10M0G7W,LTE,,,783,773,60,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,018591601350,40,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc0c78,2029-12-08,,
LIC-LIC-01,TIM S/A ,50409428698,010,97812014,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,10M0G7W,LTE,,,783,773,140,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,018591601350,40,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc1f3e,2029-12-08,,
LIC-LIC-01,TIM S/A ,50409428698,010,97812014,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,10M0G7W,LTE,,,783,773,320,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,018591601350,40,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc23f8,2029-12-08,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,10M0G7W,LTE,,,890,880,60,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,000081201882,80,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc28a3,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,10M0G7W,LTE,,,890,880,140,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,000081201882,80,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc2d6e,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,10M0G7W,LTE,,,890,880,320,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,000081201882,80,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc3212,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,200KG7W,GSM,,,946,943.5,140,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,008270501882,51.64,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc3678,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,200KG7W,GSM,,,946,943.5,320,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,008270501882,51.64,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc3b04,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,200KG7W,GSM,,,1835,1825,60,FB,Greenfield,NA,760,056001603518,16.15,25,65,7,X,46,006030301882,35.5,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc3f73,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,5M00G7W,WCDMA,,,890,880,60,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,000081201882,83.95,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc4448,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,5M00G7W,WCDMA,,,890,880,140,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,000081201882,83.95,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc4946,2028-04-07,,
LIC-LIC-01,TIM S/A ,50409428698,010,7102013,441996396,RUA MANOEL CORREA VILAS BOAS 255,,MG,3144607,5M00G7W,WCDMA,,,890,880,320,FB,Greenfield,NA,760,056001603518,11.96,25,74,7,X,46,000081201882,83.95,-21.23733,-45.23786,G,2020-07-16,1999-11-30,,5f1f581fc4ddd,2028-04-07,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,20M0G7W,LTE,,,2690,2670,330.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,045621602519,40.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5f972ab4599aa,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,20M0G7W,LTE,,,2690,2670,60.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,045621602519,40.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5f972ab45a91f,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,20M0G7W,LTE,,,2690,2670,120.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,045621602519,40.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5f972ab45ae3b,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,10M0G7W,LTE,,,1880,1870,330.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,006091702519,60.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5f972ab45b333,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,10M0G7W,LTE,,,1880,1870,60.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,006091702519,60.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5f972ab45b856,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,693186356,"RUA MANOEL CORREA VILAS BOAS,255,CENTRO",,MG,3144607,10M0G7W,LTE,,,1880,1870,120.0,FB,Greenfield,sim,760,056001603518,14.50,25.00,68.00,1.00,X,43.0,006091702519,60.000,-21.23771,-45.23826,G,2020-09-11,2011-02-07,,5f972ab45bd5c,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,327631198,SITIO ALTO DA SERRA,,MG,3144607,5M00G7W,WCDMA,,,874.5,829.5,60,FB,Greenfield,NA,760,056001603518,16.1,25,74,6,X,56,039721705894,40,-21.20867,-45.19733,G,2022-07-28,1999-03-12,,5fbe5d30a42cd,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,327631198,SITIO ALTO DA SERRA,,MG,3144607,5M00G7W,WCDMA,,,874.5,829.5,200,FB,Greenfield,NA,760,056001603518,16.1,25,74,6,X,56,039721705894,40,-21.20867,-45.19733,G,2022-07-28,1999-03-12,,5fbe5d30a49a6,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,327631198,SITIO ALTO DA SERRA,,MG,3144607,5M00G7W,WCDMA,,,874.5,829.5,280,FB,Greenfield,NA,760,056001603518,16.1,25,74,6,X,56,039721705894,40,-21.20867,-45.19733,G,2022-07-28,1999-03-12,,5fbe5d30a4d43,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,327631198,SITIO ALTO DA SERRA,,MG,3144607,10M0G7W,LTE,,,788,733,60,FB,Greenfield,NA,760,056001603518,16.1,25,74,6,X,56,057731705894,40,-21.20867,-45.19733,G,2022-07-28,1999-03-12,,5fbe5d30a50c3,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,327631198,SITIO ALTO DA SERRA,,MG,3144607,10M0G7W,LTE,,,788,733,200,FB,Greenfield,NA,760,056001603518,16.1,25,74,6,X,56,057731705894,40,-21.20867,-45.19733,G,2022-07-28,1999-03-12,,5fbe5d30a5491,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,327631198,SITIO ALTO DA SERRA,,MG,3144607,10M0G7W,LTE,,,788,733,280,FB,Greenfield,NA,760,056001603518,16.1,25,74,6,X,56,057731705894,40,-21.20867,-45.19733,G,2022-07-28,1999-03-12,,5fbe5d30a5832,2023-04-29,,
LIC-LIC-01,CEMIG DISTRIBUICAO S.A,50402659058,019,670512007,683795287,NEPOMUCENO SE - SUBESTACAO CEMIG    . ,,MG,3144607,25K0D7W,,,,406.4375,423.3875,274,FX,,,817,8530200670,17,23,31,0,H,35,006080200450,1,-21.239167,-45.2175,C,2016-03-14,2007-09-12,3144,4d469248e6c1a69c,2030-11-08,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,520212005,686740874,SERRA DE NEPOUMUCENO SN ,,MG,3144607,16K0F3E,,,,150.29,150.29,0,FX,,,35,,0,0,0,0,V,25,009460300506,45,-21.208333,-45.198056,C,2017-06-08,2005-08-12,33,4d469248e6c4bd10,2035-08-12 00:00:00.000,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,520212005,686740874,SERRA DE NEPOUMUCENO SN ,,MG,3144607,16K0F3E,,,,48.6,48.6,0,FX,,,35,,0,0,0,0,V,25,009460300506,30,-21.208333,-45.198056,C,2017-06-08,2005-08-12,33,4d469248e6c4bd11,2035-08-12 00:00:00.000,,
LIC-LIC-01,FURNAS CENTRAIS ELETRICAS S A,01030052263,019,388902003,1557726,ESTACAO REPETIDORA NEPOMUCENO       S/N ,,MG,3144607,9M00D7W,,,,6520,6860,92,FX,,,655,7170700324,43.9,52,1.3,0,H,25.4,054501AAO00501,0.45,-21.207778,-45.196667,A,2020-01-21,2001-06-05,196,4d469248e6c99102,2033-08-17,,
LIC-LIC-01,FURNAS CENTRAIS ELETRICAS S A,01030052263,019,388902003,1557726,ESTACAO REPETIDORA NEPOMUCENO       S/N ,,MG,3144607,9M00D7W,,,,6460,6800,270,FX,,,655,7170700324,42.3,49,1.3,0.2,H,25.4,054501AAO00501,0.45,-21.207778,-45.196667,A,2020-01-21,2001-06-05,196,4d469248e6c99103,2033-08-17,,
LIC-LIC-01,FURNAS CENTRAIS ELETRICAS S A,01030052263,019,388902003,1557726,ESTACAO REPETIDORA NEPOMUCENO       S/N ,,MG,3144607,7K60F1W,,,,170.26875,165.66875,0,FB,,,20,,9,0,0,0,V,30,012040700506,45,-21.207778,-45.196667,A,2020-01-21,2001-06-05,160,4d469248e6c99104,2033-08-17,,
LIC-LIC-01,FURNAS CENTRAIS ELETRICAS S A,01030052263,019,388902003,1557726,ESTACAO REPETIDORA NEPOMUCENO       S/N ,,MG,3144607,40M0D7W,,,,6460,6800,92.1,FX,,,655,7170700324,43.9,70,1,-0.3,H,24,021161402620,1.58,-21.207778,-45.196667,A,2020-01-21,2001-06-05,242,4d469248e6c99105,2033-08-17,,
LIC-LIC-01,FURNAS CENTRAIS ELETRICAS S A,01030052263,019,388902003,1557726,ESTACAO REPETIDORA NEPOMUCENO       S/N ,,MG,3144607,40M0D7W,,,,6620,6960,92.1,FX,,,655,7170700324,43.9,70,1,-0.3,V,24,021161402620,1.58,-21.207778,-45.196667,A,2020-01-21,2001-06-05,242,4d469248e6c9910d,2033-08-17,,
LIC-LIC-01,FURNAS CENTRAIS ELETRICAS S A,01030052263,019,388902003,1557726,ESTACAO REPETIDORA NEPOMUCENO       S/N ,,MG,3144607,40M0D7W,,,,6540,6880,270.4,FX,,,655,7170700324,42.2,68,1.3,0,V,27,021161402620,1.58,-21.207778,-45.196667,A,2020-01-21,2001-06-05,242,4d469248e6c99135,2033-08-17,,
LIC-LIC-01,FURNAS CENTRAIS ELETRICAS S A,01030052263,019,388902003,1557726,ESTACAO REPETIDORA NEPOMUCENO       S/N ,,MG,3144607,40M0D7W,,,,6460,6800,270.4,FX,,,655,7170700324,42.2,68,1.3,0,H,27,021161402620,1.58,-21.207778,-45.196667,A,2020-01-21,2001-06-05,242,4d469248e6c99136,2033-08-17,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,687375789,RUA PRINCIPAL S/N ,,MG,3144607,16K0F3E,,,,258.775,245.025,142.8,FX,,,728,6370301975,12,25,46.1,86.4,V,10,009300201259,10,-21.208333,-45.1975,A,2006-01-06,2006-01-06,1879,265b3f0811eb1e20,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1195549,MORRO PROXIMO DA LOCALIDADE S/N ZONA RURAL,,MG,3144607,18K0F3E,,,,454.5,440.5,148,FX,,,817,011986XXX00670,15.1,21,35.4,0,H,10,040093XXX00005,10,-21.098889,-45.330833,A,2009-06-01,1999-12-28,184,265b3f0811ee24a6,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,29482009,1006681,RUA CAPITAO FRANCISCO LIMA 591 CENTRO,,MG,3144607,16K0F3E,,,,164.71,169.31,353.9,FX,,,590,023883XXX00412,14,18,41,0.1,H,15.5,040193XXX00005,10,-21.234281,-45.238967,A,2010-06-04,1999-09-23,184,265b3f0811ef1314,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,29482009,1006681,RUA CAPITAO FRANCISCO LIMA 591 CENTRO,,MG,3144607,18K0F3E,,,,440.475,454.475,298,FX,,,752,600300670,14,15,29,0,H,27,040093XXX00005,10,-21.234281,-45.238967,A,2010-06-04,1999-09-23,184,265b3f0811ef1315,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,29482009,1006681,RUA CAPITAO FRANCISCO LIMA 591 CENTRO,,MG,3144607,18K0F3E,,,,440.5,454.5,328,FX,,,817,011986XXX00670,15.1,21,35.4,0,H,26,040093xxx00005,10,-21.234281,-45.238967,A,2010-06-04,1999-09-23,184,265b3f0811ef1316,2025-12-31,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940923,RUA CAPITÃO VICENTE RIBEIRO  453 CENTRO,,MG,3144607,5M00G7W,,,,869,824,10,FX,,,760,7690501705,18,35,90,4,X,60,008881101882,40,-21.208806,-45.19725,C,2015-07-22,2015-07-22,10867,265b3f0811f3a9eb,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940923,RUA CAPITÃO VICENTE RIBEIRO  453 CENTRO,,MG,3144607,5M00G7W,,,,869,824,250,FX,,,760,7690501705,18,35,90,4,X,57,008881101882,40,-21.208806,-45.19725,C,2015-07-22,2015-07-22,10867,265b3f0811f3a9ec,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940923,RUA CAPITÃO VICENTE RIBEIRO  453 CENTRO,,MG,3144607,5M00G7W,,,,869,824,110,FX,,,760,7690501705,18,35,90,4,X,57,008881101882,40,-21.208806,-45.19725,C,2015-07-22,2015-07-22,10867,265b3f0811f3a9ed,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940940,Sítio Do Café  SN ZONA RURAL,,MG,3144607,5M00G7W,,,,869,824,310,FX,,,760,650501705,17,25,63,6,X,60,008881101882,40,-21.205056,-45.312111,C,2015-07-22,2015-07-22,10868,265b3f0811f3a9ee,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940940,Sítio Do Café  SN ZONA RURAL,,MG,3144607,5M00G7W,,,,869,824,190,FX,,,760,650501705,17,25,63,6,X,60,008881101882,40,-21.205056,-45.312111,C,2015-07-22,2015-07-22,10868,265b3f0811f3a9ef,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940940,Sítio Do Café  SN ZONA RURAL,,MG,3144607,5M00G7W,,,,869,824,70,FX,,,760,650501705,17,25,63,6,X,60,008881101882,40,-21.205056,-45.312111,C,2015-07-22,2015-07-22,10868,265b3f0811f3a9f1,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940958,RUA FAZENDA DO PORTO  PROPRIEDADE AGRÍCOLA LABUTA  SN ZONA RURAL,,MG,3144607,5M00G7W,,,,869,824,45,FX,,,760,650501705,17,25,63,6,X,50,008881101882,40,-21.068061,-45.329972,C,2015-07-22,2015-07-22,10869,265b3f0811f3a9f2,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940958,RUA FAZENDA DO PORTO  PROPRIEDADE AGRÍCOLA LABUTA  SN ZONA RURAL,,MG,3144607,5M00G7W,,,,869,824,135,FX,,,760,650501705,17,25,63,6,X,50,008881101882,40,-21.068061,-45.329972,C,2015-07-22,2015-07-22,10869,265b3f0811f3a9f3,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1000940958,RUA FAZENDA DO PORTO  PROPRIEDADE AGRÍCOLA LABUTA  SN ZONA RURAL,,MG,3144607,5M00G7W,,,,869,824,260,FX,,,760,650501705,17,25,63,6,X,50,008881101882,40,-21.068061,-45.329972,C,2015-07-22,2015-07-22,10869,265b3f0811f3a9f4,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1001058205,RUA MANOEL CORREA VILAS BOAS  255 CENTRO,,MG,3144607,200KG7W,,,,1870,1775,40,FX,,,760,5390301705,16.3,26,90,7.6,X,43,006030301882,33,-21.237714,-45.238264,C,2015-07-22,2015-07-22,11245,265b3f0811f3c5c8,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1001058205,RUA MANOEL CORREA VILAS BOAS  255 CENTRO,,MG,3144607,200KG7W,,,,1870,1775,120,FX,,,760,5390301705,16.3,26,90,7.6,X,43,006030301882,33,-21.237714,-45.238264,C,2015-07-22,2015-07-22,11245,265b3f0811f3c5c9,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1001058205,RUA MANOEL CORREA VILAS BOAS  255 CENTRO,,MG,3144607,200KG7W,,,,1870,1775,230,FX,,,760,5390301705,16.3,26,90,7.6,X,43,006030301882,33,-21.237714,-45.238264,C,2015-07-22,2015-07-22,11245,265b3f0811f3c5ca,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,61282011,1001058183,SIT ALTO DA SERRA SN ZONA RURAL,,MG,3144607,200KG7W,,,,952.5,907.5,205,FX,,,760,10220701705,20.5,35,33,7.1,X,53,011560301882,50,-21.208667,-45.197331,C,2015-07-22,2015-07-22,11278,265b3f0811f3c658,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1198696,MRO PROXIMO DO CEMITERIO S/N ZONA RURAL,,MG,3144607,18K0F3E,,,,454.475,440.475,118,FX,,,817,600300670,17,25,26,0,H,10.5,040093XXX00005,10,-21.201944,-45.304444,C,2006-01-06,1999-12-28,184,265b3f0811f83be6,2025-12-31,,
